session_id,target_item_id,target_rank,session_length,item_train_count,item_is_head,hit_at_k
17630,1733,-1,49,23.0,0,False
17631,2757,-1,49,43.0,0,False
17634,356,-1,49,740.0,1,False
17662,377,-1,49,513.0,1,False
17697,2291,-1,49,467.0,1,False
17699,1210,4,49,897.0,1,True
17737,3299,-1,49,69.0,0,False
17738,3735,-1,5,157.0,1,False
17739,2574,-1,1,77.0,0,False
17740,3827,-1,1,192.0,1,False
17741,802,-1,49,134.0,0,False
17742,3176,-1,2,535.0,1,False
17743,266,-1,1,264.0,1,False
17759,1274,-1,49,125.0,0,False
17764,2450,-1,49,137.0,0,False
17766,3155,-1,44,122.0,0,False
17788,2628,-1,20,798.0,1,False
17792,3476,-1,31,196.0,1,False
17797,1258,-1,28,372.0,1,False
17798,2012,-1,9,387.0,1,False
17842,1732,-1,49,364.0,1,False
17843,2081,-1,49,333.0,1,False
17844,161,-1,49,247.0,1,False
17845,2023,-1,10,241.0,1,False
17846,196,-1,23,174.0,1,False
17847,3608,-1,1,235.0,1,False
17848,2316,-1,49,82.0,0,False
17849,3340,-1,1,19.0,0,False
17850,319,-1,49,89.0,0,False
17851,3698,-1,3,218.0,1,False
17852,434,-1,11,216.0,1,False
17853,3704,-1,3,211.0,1,False
17854,648,-1,3,527.0,1,False
17855,1681,-1,19,46.0,0,False
17856,3712,-1,3,94.0,0,False
17857,2889,-1,9,101.0,0,False
17858,866,-1,1,168.0,1,False
17859,3125,-1,1,65.0,0,False
17860,3819,-1,7,80.0,0,False
17861,3793,-1,2,562.0,1,False
17862,1799,-1,2,54.0,0,False
17863,3263,-1,2,206.0,1,False
17864,3889,-1,1,62.0,0,False
17865,3481,-1,1,527.0,1,False
17866,3159,-1,49,168.0,1,False
17867,3127,-1,2,19.0,0,False
17868,2411,-1,4,120.0,0,False
17871,541,-1,11,529.0,1,False
17872,1077,-1,20,211.0,1,False
17873,2640,-1,6,372.0,1,False
17911,2759,-1,49,146.0,1,False
17914,3551,-1,20,125.0,0,False
17916,457,-1,26,608.0,1,False
17917,1727,-1,1,66.0,0,False
17939,3328,-1,6,138.0,1,False
17940,1197,-1,49,671.0,1,False
17941,490,-1,49,61.0,0,False
17942,39,-1,10,394.0,1,False
17947,2683,-1,49,539.0,1,False
17948,410,-1,49,128.0,0,False
17958,3103,-1,49,22.0,0,False
17959,1962,-1,19,212.0,1,False
17965,2762,2,5,976.0,1,True
17966,2028,-1,9,796.0,1,False
17967,2433,-1,1,224.0,1,False
17968,2291,-1,7,467.0,1,False
17969,3755,-1,2,403.0,1,False
17970,2671,-1,2,272.0,1,False
17971,1372,-1,49,269.0,1,False
17972,1234,-1,49,328.0,1,False
17993,2701,-1,40,360.0,1,False
17998,2858,1,21,1217.0,1,True
17999,2273,-1,49,185.0,1,False
18000,3614,-1,49,169.0,1,False
18001,3859,-1,49,37.0,0,False
18004,3113,-1,45,200.0,1,False
18005,1563,-1,1,12.0,0,False
18006,2649,-1,2,19.0,0,False
18007,3307,-1,26,80.0,0,False
18008,1556,-1,49,116.0,0,False
18057,480,5,49,891.0,1,True
18060,880,-1,49,103.0,0,False
18061,1440,-1,49,29.0,0,False
18062,3602,-1,49,17.0,0,False
18064,2739,-1,49,139.0,1,False
18065,367,-1,2,349.0,1,False
18066,1148,-1,9,272.0,1,False
18067,1266,-1,6,350.0,1,False
18068,998,-1,1,25.0,0,False
18069,3081,-1,1,392.0,1,False
18070,1678,-1,2,140.0,1,False
18071,2273,-1,29,185.0,1,False
18072,225,-1,1,92.0,0,False
18073,1960,-1,3,189.0,1,False
18074,3949,-1,1,115.0,0,False
18075,2609,-1,1,22.0,0,False
18076,193,-1,10,85.0,0,False
18077,2504,-1,2,68.0,0,False
18078,1994,-1,10,242.0,1,False
18085,2975,-1,49,39.0,0,False
18124,1620,-1,49,122.0,0,False
18125,2115,-1,49,331.0,1,False
18143,1375,-1,27,279.0,1,False
18155,3176,-1,49,535.0,1,False
18156,480,5,5,891.0,1,True
18157,1704,-1,49,478.0,1,False
18158,461,-1,1,27.0,0,False
18159,1797,-1,1,60.0,0,False
18160,2273,-1,2,185.0,1,False
18164,8,-1,49,22.0,0,False
18165,1954,-1,28,342.0,1,False
18166,3909,-1,24,31.0,0,False
18167,2789,-1,49,41.0,0,False
18168,1515,-1,49,65.0,0,False
18169,1609,-1,45,23.0,0,False
18170,1499,-1,49,129.0,0,False
18171,1608,-1,49,323.0,1,False
18172,3578,-1,6,750.0,1,False
18173,2763,-1,4,413.0,1,False
18174,1566,-1,5,135.0,0,False
18175,903,-1,3,326.0,1,False
18176,502,-1,49,55.0,0,False
18177,3793,-1,3,562.0,1,False
18178,722,-1,3,7.0,0,False
18179,3889,-1,1,62.0,0,False
18180,3877,-1,4,63.0,0,False
18181,3624,-1,2,305.0,1,False
18182,3744,-1,1,164.0,1,False
18183,3052,-1,1,351.0,1,False
18184,1088,-1,2,256.0,1,False
18185,3861,-1,1,108.0,0,False
18186,3712,-1,49,94.0,0,False
18187,2422,-1,49,95.0,0,False
18195,2795,-1,26,151.0,1,False
18196,2386,-1,49,17.0,0,False
18197,3327,-1,1,55.0,0,False
18198,3615,-1,3,130.0,0,False
18217,3325,-1,8,59.0,0,False
18218,2712,-1,44,349.0,1,False
18219,455,-1,49,110.0,0,False
18220,3462,-1,4,78.0,0,False
18221,3442,-1,49,12.0,0,False
18222,2001,-1,34,261.0,1,False
18224,1013,-1,5,83.0,0,False
18225,1262,-1,49,233.0,1,False
18226,1589,-1,49,148.0,1,False
18252,1097,-1,47,752.0,1,False
18266,2987,-1,20,658.0,1,False
18268,1643,-1,49,86.0,0,False
18269,2643,-1,49,112.0,0,False
18270,1956,-1,49,141.0,1,False
18271,1294,-1,49,336.0,1,False
18272,435,-1,26,187.0,1,False
18277,1641,-1,49,357.0,1,False
18278,2357,-1,49,67.0,0,False
18279,1041,-1,49,135.0,0,False
18280,1963,-1,33,78.0,0,False
18281,2366,-1,6,223.0,1,False
18282,3168,-1,13,150.0,1,False
18283,161,-1,20,247.0,1,False
